1060096051	20220825	202208	2022	2022.6438	CHN	CHINESE	CHN																		0	0874	087	08	2	10.0	10	1	10	-3.98230088495575	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	0								1	India	IN	IN		20	77	IN	20220825063000	https://www.theregister.com/2022/08/25/xiaomi_india_tax_allegations/
1060096052	20220825	202208	2022	2022.6438	CHN	CHINESE	CHN																		0	190	190	19	4	-10.0	5	1	5	-3.98230088495575	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20220825063000	https://www.theregister.com/2022/08/25/xiaomi_india_tax_allegations/
1060096053	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								BUS	BUSINESS						BUS			1	040	040	04	1	1.0	1	1	1	-1.33971291866029	1	China	CH	CH		35	105	CH	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220825063000	https://menafn.com/1104752675/US-Goes-For-EDA-Jugular-In-China-Chips-War
1060096054	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								BUS	BUSINESS						BUS			1	040	040	04	1	1.0	1	1	1	-1.33971291866029	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825063000	https://menafn.com/1104752675/US-Goes-For-EDA-Jugular-In-China-Chips-War
1060096055	20220825	202208	2022	2022.6438	CHN	CHINESE	CHN								BUS	BUSINESS						BUS			1	130	130	13	3	-4.4	5	1	5	-3.98230088495575	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825063000	https://www.theregister.com/2022/08/25/xiaomi_india_tax_allegations/
1060096056	20220825	202208	2022	2022.6438	CHN	CHINESE	CHN								BUS	COMPANY						BUS			0	190	190	19	4	-10.0	3	1	3	-3.98230088495575	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	1	India	IN	IN		20	77	IN	20220825063000	https://www.theregister.com/2022/08/25/xiaomi_india_tax_allegations/
1060096057	20220825	202208	2022	2022.6438	CHN	CANTON	CHN								GOV	AUTHORITIES						GOV			0	020	020	02	1	3.0	5	1	5	-9.41541645111224	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220825063000	https://www.lexology.com/library/detail.aspx?g=40deb2ef-4fbc-4c94-a276-35c3890b5a37
1060096058	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								MYS	MALAYSIA	MYS								1	017	017	01	1	0.0	8	1	8	8.31099195710456	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825063000	http://www.china.org.cn/china/2022-08/25/content_78389239.htm
1060096059	20220825	202208	2022	2022.6438	CHN	CHINA	CHN								MYS	MALAYSIA	MYS								1	017	017	01	1	0.0	2	1	2	8.31099195710456	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825063000	http://www.china.org.cn/china/2022-08/25/content_78389239.htm
1060096060	20220825	202208	2022	2022.6438	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-0.66518847006652	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825063000	https://forextv.com/top-news/amended-altisource-asset-management-corporation-announces-an-update-to-its-business-model/
1060096061	20220825	202208	2022	2022.6438	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-0.66518847006652	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825063000	https://forextv.com/top-news/amended-altisource-asset-management-corporation-announces-an-update-to-its-business-model/
1060096062	20220825	202208	2022	2022.6438	COG	CONGO	COG								CYP	CYPRUS	CYP								0	074	074	07	2	8.5	2	1	2	-1.91226096737908	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220825063000	https://menafn.com/1104752640/Sweden-Has-Broken-Its-Neutrality-Convention-And-Sided-With-Ukraine-Does-This-Matter
1060096063	20220825	202208	2022	2022.6438	COG	CONGO	COG								CYP	CYPRUS	CYP								0	074	074	07	2	8.5	3	1	3	-1.91226096737908	1	Congo	CF	CF		-1	15	CF	1	Cyprus	CY	CY		35	33	CY	1	Congo	CF	CF		-1	15	CF	20220825063000	https://menafn.com/1104752640/Sweden-Has-Broken-Its-Neutrality-Convention-And-Sided-With-Ukraine-Does-This-Matter
1060096064	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	010	010	01	1	0.0	3	1	3	-4.53257790368272	4	Gulshan, Punjab, Pakistan	PK	PK04	23680	30.2833	72.35	-2761831	0								4	Gulshan, Punjab, Pakistan	PK	PK04	23680	30.2833	72.35	-2761831	20220825063000	https://tribune.com.pk/story/2373036/body-of-septuagenarian-found-3-months-after-death
1060096065	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	040	040	04	1	1.0	6	1	6	-1.94552529182879	4	Papatoetoe, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.9667	174.867	-1515836	0								4	Papatoetoe, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.9667	174.867	-1515836	20220825063000	https://www.unionleader.com/nh/news/back_page/a-family-won-luggage-at-an-auction-two-childrens-bodies-were-inside/article_163d8814-6679-51b3-8052-ed54c7c72018.html
1060096066	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	060	060	06	2	6.0	10	1	10	-6.23608017817372	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825063000	https://www.geo.tv/latest/435874-imran-khan-to-appear-in-atc-for-pre-arrest-bail-in-terror-case
1060096067	20220825	202208	2022	2022.6438	COP	POLICE						COP													0	084	084	08	2	7.0	6	1	6	-4.53257790368272	4	Gulshan, Punjab, Pakistan	PK	PK04	23680	30.2833	72.35	-2761831	0								4	Gulshan, Punjab, Pakistan	PK	PK04	23680	30.2833	72.35	-2761831	20220825063000	https://tribune.com.pk/story/2373036/body-of-septuagenarian-found-3-months-after-death
1060096068	20220825	202208	2022	2022.6438	COP	POLICE						COP													0	084	084	08	2	7.0	4	1	4	-4.53257790368272	4	Malangi, Punjab, Pakistan	PK	PK04	23652	33.2918	71.7534	-2768144	0								4	Malangi, Punjab, Pakistan	PK	PK04	23652	33.2918	71.7534	-2768144	20220825063000	https://tribune.com.pk/story/2373036/body-of-septuagenarian-found-3-months-after-death
1060096069	20220825	202208	2022	2022.6438	COP	POLICE OFFICER						COP													1	090	090	09	2	-2.0	2	1	2	-5.47945205479452	3	Fort Worth, Texas, United States	US	USTX	TX439	32.7254	-97.3208	1380947	0								3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	20220825063000	https://www.nbcdfw.com/news/local/chief-fires-forest-hill-police-officer-who-did-not-locate-kidnapped-girl/233016/
1060096070	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	090	090	09	2	-2.0	10	1	10	-3.47222222222222	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825063000	https://poststar.com/news/local/crime-and-courts/police-investigate-unfounded-bomb-threat-at-granville-tractor-supply-store/article_1d523bee-2421-11ed-9027-9fe390433fb1.html
1060096071	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	120	120	12	3	-4.0	6	1	6	-8.19112627986348	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825063000	https://dunyanews.tv/en/Pakistan/664976-Sedition-case-Gill-files-bail-plea-in-sessions-court-
1060096072	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	1383	138	13	3	-7.0	20	1	10	-3.47222222222222	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825063000	https://poststar.com/news/local/crime-and-courts/police-investigate-unfounded-bomb-threat-at-granville-tractor-supply-store/article_1d523bee-2421-11ed-9027-9fe390433fb1.html
1060096073	20220825	202208	2022	2022.6438	COP	POLICE						COP													0	190	190	19	4	-10.0	4	1	4	-6.06060606060606	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220825063000	https://www.khaleejtimes.com/asia/india-delhi-police-arrest-fraudster-couple-in-travel-agency-scam
1060096074	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	193	193	19	4	-10.0	10	1	10	-4.67980295566502	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825063000	https://www.nbcnewyork.com/news/local/73-year-old-woman-struck-by-stray-bullet-while-going-to-vote-in-bronx/3838124/
1060096075	20220825	202208	2022	2022.6438	COP	POLICE						COP			CVL	VOTER						CVL			1	173	173	17	4	-5.0	8	1	8	-6.22286541244573	3	Pahokee, Florida, United States	US	USFL	FL099	26.8201	-80.6653	288376	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060096076	20220825	202208	2022	2022.6438	COP	POLICE						COP			CVL	VOTER						CVL			1	173	173	17	4	-5.0	2	1	2	-6.22286541244573	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060096077	20220825	202208	2022	2022.6438	COP	POLICE						COP			GBR	MANCHESTER	GBR								1	173	173	17	4	-5.0	1	1	1	-6.28415300546448	3	Cedar Rapids, Iowa, United States	US	USIA	IA113	42.0083	-91.6441	465941	3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	20220825063000	https://www.thegazette.com/crime-courts/jerry-burns-found-guilty-of-first-degree-murder-in-the-death-of-michelle-martinko/
1060096078	20220825	202208	2022	2022.6438	COP	PRISON						COP			HLH	HOSPITAL						HLH			0	173	173	17	4	-5.0	6	1	6	-6.22286541244573	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060096079	20220825	202208	2022	2022.6438	COP	POLICE						COP			IND	UTTAR PRADESH	IND								0	190	190	19	4	-10.0	2	1	2	-6.06060606060606	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20220825063000	https://www.khaleejtimes.com/asia/india-delhi-police-arrest-fraudster-couple-in-travel-agency-scam
1060096080	20220825	202208	2022	2022.6438	COP	POLICE						COP			IND	UTTAR PRADESH	IND								0	190	190	19	4	-10.0	4	1	4	-6.06060606060606	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220825063000	https://www.khaleejtimes.com/asia/india-delhi-police-arrest-fraudster-couple-in-travel-agency-scam
1060096081	20220825	202208	2022	2022.6438	COP	POLICE						COP			JUD	JUDGE						JUD			1	100	100	10	3	-5.0	6	1	6	-6.23608017817372	4	Zero Point, Punjab, Pakistan	PK	PK04	23674	33.6939	73.0651	10517906	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825063000	https://www.geo.tv/latest/435874-imran-khan-to-appear-in-atc-for-pre-arrest-bail-in-terror-case
1060096082	20220825	202208	2022	2022.6438	COP	POLICE						COP			MIL	MILITARY						MIL			1	046	046	04	1	7.0	5	1	5	1.15942028985507	4	Basilan, Basilan, Philippines	RP	RP22	24237	6.7085	121.971	-2428945	4	Basilan, Basilan, Philippines	RP	RP22	24237	6.7085	121.971	-2428945	4	Basilan, Basilan, Philippines	RP	RP22	24237	6.7085	121.971	-2428945	20220825063000	https://www.philstar.com/nation/2022/08/25/2205065/former-terrorists-benefit-7-basilan-irrigation-projects
1060096083	20220825	202208	2022	2022.6438	COP	POLICE						COP			NZL	NEW ZEALAND	NZL								1	040	040	04	1	1.0	4	1	4	-1.94552529182879	4	Papatoetoe, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.9667	174.867	-1515836	4	Papatoetoe, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.9667	174.867	-1515836	4	Papatoetoe, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.9667	174.867	-1515836	20220825063000	https://www.unionleader.com/nh/news/back_page/a-family-won-luggage-at-an-auction-two-childrens-bodies-were-inside/article_163d8814-6679-51b3-8052-ed54c7c72018.html
1060096084	20220825	202208	2022	2022.6438	COP	POLICE						COP			PAK	PAKISTAN	PAK								1	010	010	01	1	0.0	2	1	2	-4.53257790368272	4	Gulshan, Punjab, Pakistan	PK	PK04	23680	30.2833	72.35	-2761831	4	Gulshan, Punjab, Pakistan	PK	PK04	23680	30.2833	72.35	-2761831	4	Gulshan, Punjab, Pakistan	PK	PK04	23680	30.2833	72.35	-2761831	20220825063000	https://tribune.com.pk/story/2373036/body-of-septuagenarian-found-3-months-after-death
1060096085	20220825	202208	2022	2022.6438	COP	POLICE						COP			PAK	PAKISTAN	PAK								1	120	120	12	3	-4.0	4	1	4	-8.19112627986348	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220825063000	https://dunyanews.tv/en/Pakistan/664976-Sedition-case-Gill-files-bail-plea-in-sessions-court-
1060096086	20220825	202208	2022	2022.6438	COP	POLICE						COP			THA	PHATTHALUNG	THA								1	193	193	19	4	-10.0	20	1	10	-8.99280575539568	0								0								0								20220825063000	https://www.bangkokpost.com/thailand/general/2376791/gunman-kills-hi-lo-gambler-at-funeral
1060096087	20220825	202208	2022	2022.6438	CRM	ROBBER						CRM													0	020	020	02	1	3.0	10	1	10	-10.4404567699836	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220825063000	https://www.greenfieldreporter.com/2022/08/25/second-man-sentenced-in-cvs-robbery-given-probation/
1060096088	20220825	202208	2022	2022.6438	CRM	CRIMINAL						CRM													0	111	111	11	3	-2.0	5	1	5	-2.88944723618091	1	Jamaica	JM	JM		18.25	-77.5	JM	0								1	Jamaica	JM	JM		18.25	-77.5	JM	20220825063000	https://www.stabroeknews.com/2022/08/25/news/regional/trinidad/trinidad-pm-says-worst-decision-was-to-accept-gary-griffith-as-top-cop/
1060096089	20220825	202208	2022	2022.6438	CRM	PERPETRATOR						CRM													0	130	130	13	3	-4.4	5	1	5	-4.43864229765013	4	Nkrankwanta, Ghana (general), Ghana	GH	GH00	190684	7.01784	-3.04594	-2069485	0								4	Nkrankwanta, Ghana (general), Ghana	GH	GH00	190684	7.01784	-3.04594	-2069485	20220825063000	http://www.businessghana.com/site/news/general/269319/Minister-condemns-burning-of-military-bay-at-Diabaa
1060096090	20220825	202208	2022	2022.6438	CRM	CRIMINAL						CRM													0	173	173	17	4	-5.0	5	1	5	-9.41541645111224	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20220825063000	https://www.lexology.com/library/detail.aspx?g=40deb2ef-4fbc-4c94-a276-35c3890b5a37
1060096091	20220825	202208	2022	2022.6438	CRM	CRIMINAL						CRM			RUS	RUSSIA	RUS								0	014	014	01	1	0.0	2	1	2	-3.19284802043423	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825063000	https://gazette.com/news/us-world/mueller-prosecutor-finds-astounding-passage-in-barr-memo-on-trump-obstruction/article_a1c2ed2e-3e36-5490-ae94-6b56470405a8.html
1060096092	20220825	202208	2022	2022.6438	CRM	CRIMINAL						CRM			UKR	UKRAINE	UKR								0	010	010	01	1	0.0	5	1	5	-4.87804878048781	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825063000	http://www.msn.com/en-nz/news/world/russia-ukraine-war-we-will-evict-invaders-vows-zelensky-as-death-toll-rises/ar-AA114bjk
1060096093	20220825	202208	2022	2022.6438	CRM	FELON						CRM			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-6.22286541244573	3	Pahokee, Florida, United States	US	USFL	FL099	26.8201	-80.6653	288376	3	Pahokee, Florida, United States	US	USFL	FL099	26.8201	-80.6653	288376	3	Pahokee, Florida, United States	US	USFL	FL099	26.8201	-80.6653	288376	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060096094	20220825	202208	2022	2022.6438	CRM	FELON						CRM			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	1	4	-6.22286541244573	3	Pahokee, Florida, United States	US	USFL	FL099	26.8201	-80.6653	288376	3	Pahokee, Florida, United States	US	USFL	FL099	26.8201	-80.6653	288376	3	Pahokee, Florida, United States	US	USFL	FL099	26.8201	-80.6653	288376	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060096095	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								VNM	VIETNAMESE	VNM								1	043	043	04	1	2.8	1	1	1	1.628664495114	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220825063000	https://english.vov.vn/en/politics/vietnam-cuba-bolster-cooperation-in-ideological-work-post965642.vov
1060096096	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								VNM	VIETNAMESE	VNM								1	043	043	04	1	2.8	3	1	3	1.628664495114	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20220825063000	https://english.vov.vn/en/politics/vietnam-cuba-bolster-cooperation-in-ideological-work-post965642.vov
1060096097	20220825	202208	2022	2022.6438	CUB	CUBA	CUB								VNM	VIETNAMESE	VNM								1	043	043	04	1	2.8	1	1	1	1.628664495114	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20220825063000	https://english.vov.vn/en/politics/vietnam-cuba-bolster-cooperation-in-ideological-work-post965642.vov
1060096098	20220825	202208	2022	2022.6438	CVL	RESIDENTS						CVL													1	010	010	01	1	0.0	10	1	10	-0.78431372549019	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	0								4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	20220825063000	https://www.wandsworthguardian.co.uk/news/20741563.dorchester-court-residents-told-run-tap-remove-lead-water/
1060096099	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													1	012	012	01	1	-0.4	2	1	2	-2.64255910987483	3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	0								3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	20220825063000	https://www.wlwt.com/article/middletown-community-react-to-house-fire-woman-samantha-stevens-charged/40984620
1060096100	20220825	202208	2022	2022.6438	CVL	RESIDENTS						CVL													1	012	012	01	1	-0.4	10	1	10	-3.63128491620112	3	Kalihi, Hawaii, United States	US	USHI	HI003	21.3364	-157.876	360132	0								3	Kalihi, Hawaii, United States	US	USHI	HI003	21.3364	-157.876	360132	20220825063000	https://www.kitv.com/news/local/gulick-ave-overpass-to-be-raised/article_31e517ca-2430-11ed-b8af-a7e569e14d3a.html
1060096101	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													1	018	018	01	1	3.4	1	1	1	-2.64255910987483	3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	0								3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	20220825063000	https://www.wlwt.com/article/middletown-community-react-to-house-fire-woman-samantha-stevens-charged/40984620
1060096102	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	2	1	2	3.00925925925926	4	Glastonbury, Queensland, Australia	AS	AS04	154669	-26.2167	152.517	-1575237	0								4	Glastonbury, Queensland, Australia	AS	AS04	154669	-26.2167	152.517	-1575237	20220825063000	https://www.miragenews.com/gympie-creek-officially-named-after-first-843054/
