1060050214	20220824	202208	2022	2022.6411	JUD	ADVOCATE						JUD			ISR	ISRAEL	ISR								0	051	051	05	1	3.4	10	1	10	-2.28758169934641	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824230000	https://www.jta.org/2022/08/24/politics/robert-kraft-makes-1m-donation-to-aipacs-super-pac-while-george-soros-pours-1m-into-j-streets
1060050215	20220824	202208	2022	2022.6411	JUD	ADVOCATE						JUD			ISR	ISRAEL	ISR								0	080	080	08	2	5.0	10	1	10	-2.28758169934641	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824230000	https://www.jta.org/2022/08/24/politics/robert-kraft-makes-1m-donation-to-aipacs-super-pac-while-george-soros-pours-1m-into-j-streets
1060050216	20220824	202208	2022	2022.6411	JUD	STATE SUPREME COURT						JUD			NMR	NORTH AMERICA	NMR								1	084	084	08	2	7.0	1	1	1	2.26969292389853	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220824230000	https://www.christianpost.com:443/church-ministries/court-rules-episcopal-church-not-entitled-to-6-church-properties.html
1060050217	20220824	202208	2022	2022.6411	JUD	ATTORNEY						JUD			TCD	CHAD	TCD								0	173	173	17	4	-5.0	2	1	2	-10.1694915254237	3	Maricopa County, Arizona, United States	US	USAZ	AZ013	33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20220824230000	https://www.fox10phoenix.com/tag/crime-publicsafety/missing-persons/vallow
1060050218	20220824	202208	2022	2022.6411	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-5.22648083623694	3	New Orleans, Louisiana, United States	US	USLA	LA071	29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20220824230000	https://crooksandliars.com/2022/08/louisiana-hold-new-orleans-flood-funds
1060050219	20220824	202208	2022	2022.6411	JUD	APPEALS COURT						JUD			USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	1	4	-3.64500792393027	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824230000	http://www.msn.com/en-us/news/politics/unredacted-barr-memo-details-doj-rationale-for-not-charging-trump/ar-AA113R9z
1060050220	20220824	202208	2022	2022.6411	JUD	JUDGE						JUD			USA	TEXAS	USA								0	051	051	05	1	3.4	2	1	2	-5.35947712418301	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220824230000	https://www.aol.com/news/why-2-federal-lawsuits-texas-194235425.html
1060050221	20220824	202208	2022	2022.6411	JUD	JUDGE						JUD			USA	TEXAS	USA								0	051	051	05	1	3.4	8	1	8	-5.35947712418301	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824230000	https://www.aol.com/news/why-2-federal-lawsuits-texas-194235425.html
1060050222	20220824	202208	2022	2022.6411	JUD	STATE SUPREME COURT						JUD			USA	UNITED STATES	USA								1	084	084	08	2	7.0	4	1	4	2.26969292389853	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220824230000	https://www.christianpost.com:443/church-ministries/court-rules-episcopal-church-not-entitled-to-6-church-properties.html
1060050223	20220824	202208	2022	2022.6411	JUD	JUDGE						JUD			USA	LOS ANGELES	USA								1	110	110	11	3	-2.0	10	1	10	-5.8659217877095	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220824230000	https://www.film-news.co.uk/news/UK/95793/Olivia-Wilde-slams-Jason-Sudeikis-for-serving-custody-papers-in-vicious-way
1060050224	20220824	202208	2022	2022.6411	JUD	FEDERAL COURT						JUD			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-5.07487520798669	3	Crawford County, Arkansas, United States	US	USAR	AR033	35.5834	-94.2335	69161	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	Crawford County, Arkansas, United States	US	USAR		35.5834	-94.2335	69161	20220824230000	https://www.usatoday.com/story/news/nation/2022/08/24/arkansas-police-beating-justified-what-experts-say/7882949001/
1060050225	20220824	202208	2022	2022.6411	JUD	FEDERAL COURT						JUD			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-5.07487520798669	3	Crawford County, Arkansas, United States	US	USAR	AR033	35.5834	-94.2335	69161	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220824230000	https://www.usatoday.com/story/news/nation/2022/08/24/arkansas-police-beating-justified-what-experts-say/7882949001/
1060050226	20220824	202208	2022	2022.6411	JUD	ATTORNEY						JUD			USA	ARIZONA	USA								0	190	190	19	4	-10.0	2	1	2	-10.1694915254237	3	Maricopa County, Arizona, United States	US	USAZ	AZ013	33.5	-112.501	37026	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220824230000	https://www.fox10phoenix.com/tag/crime-publicsafety/missing-persons/vallow
1060050227	20220824	202208	2022	2022.6411	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-5.07487520798669	3	Crawford County, Arkansas, United States	US	USAR	AR033	35.5834	-94.2335	69161	3	Crawford County, Arkansas, United States	US	USAR		35.5834	-94.2335	69161	3	Crawford County, Arkansas, United States	US	USAR		35.5834	-94.2335	69161	20220824230000	https://www.usatoday.com/story/news/nation/2022/08/24/arkansas-police-beating-justified-what-experts-say/7882949001/
1060050228	20220824	202208	2022	2022.6411	JUD	CIRCUIT COURT OF APPEALS						JUD			USAJUD	UNITED STATES	USA					JUD			1	120	120	12	3	-4.0	2	2	2	-5.34751526224968	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824230000	https://www.sfgate.com/news/article/Venezuelan-tycoon-shields-US-fortune-from-FARC-17396214.php
1060050229	20220824	202208	2022	2022.6411	JUDMOSJUD	SHARIA COURT				MOS		JUD	JUD												1	060	060	06	2	6.0	5	1	5	4.44444444444445	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20220824230000	https://www.vanguardngr.com/2022/08/sharia-court-judge-offers-to-pay-n100000-bride-price-to-assist-2-lovers-marriage/
1060050230	20220824	202208	2022	2022.6411	JUDMOSJUD	SHARIA COURT				MOS		JUD	JUD		NGA	NIGERIA	NGA								1	060	060	06	2	6.0	4	1	4	4.44444444444445	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20220824230000	https://www.vanguardngr.com/2022/08/sharia-court-judge-offers-to-pay-n100000-bride-price-to-assist-2-lovers-marriage/
1060050231	20220824	202208	2022	2022.6411	JUDMOSJUD	SHARIA COURT				MOS		JUD	JUD		NGAJUD	KADUNA	NGA					JUD			1	060	060	06	2	6.0	6	1	6	4.44444444444445	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20220824230000	https://www.vanguardngr.com/2022/08/sharia-court-judge-offers-to-pay-n100000-bride-price-to-assist-2-lovers-marriage/
1060050232	20220824	202208	2022	2022.6411	KAZ	KAZAKHSTAN	KAZ																		0	010	010	01	1	0.0	2	1	2	-4.46735395189003	1	Kazakhstan	KZ	KZ		48	68	KZ	0								1	Kazakhstan	KZ	KZ		48	68	KZ	20220824230000	https://religionnews.com/2022/08/24/potential-meeting-between-pope-francis-and-patriarch-kirill-canceled/
1060050233	20220824	202208	2022	2022.6411	KAZ	KAZAKHSTAN	KAZ																		1	013	013	01	1	0.4	4	1	4	-4.46735395189003	1	Kazakhstan	KZ	KZ		48	68	KZ	0								1	Kazakhstan	KZ	KZ		48	68	KZ	20220824230000	https://religionnews.com/2022/08/24/potential-meeting-between-pope-francis-and-patriarch-kirill-canceled/
1060050234	20220824	202208	2022	2022.6411	KAZ	KAZAKHSTAN	KAZ																		1	161	161	16	4	-4.0	2	1	2	-4.46735395189003	1	Hungary	HU	HU		47	20	HU	0								1	Hungary	HU	HU		47	20	HU	20220824230000	https://religionnews.com/2022/08/24/potential-meeting-between-pope-francis-and-patriarch-kirill-canceled/
1060050235	20220824	202208	2022	2022.6411	KAZ	KAZAKHSTAN	KAZ																		1	161	161	16	4	-4.0	8	1	8	-4.46735395189003	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220824230000	https://religionnews.com/2022/08/24/potential-meeting-between-pope-francis-and-patriarch-kirill-canceled/
1060050236	20220824	202208	2022	2022.6411	KAZ	KAZAKHSTAN	KAZ								ISR	JERUSALEM	ISR								1	042	042	04	1	1.9	2	1	2	-4.46735395189003	1	Kazakhstan	KZ	KZ		48	68	KZ	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Kazakhstan	KZ	KZ		48	68	KZ	20220824230000	https://religionnews.com/2022/08/24/potential-meeting-between-pope-francis-and-patriarch-kirill-canceled/
1060050237	20220824	202208	2022	2022.6411	KAZ	KAZAKHSTAN	KAZ								ISR	JERUSALEM	ISR								1	042	042	04	1	1.9	2	1	2	-4.46735395189003	1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220824230000	https://religionnews.com/2022/08/24/potential-meeting-between-pope-francis-and-patriarch-kirill-canceled/
1060050238	20220824	202208	2022	2022.6411	KAZ	KAZAKHSTAN	KAZ								ISR	JERUSALEM	ISR								1	046	046	04	1	7.0	2	1	2	-4.46735395189003	1	Kazakhstan	KZ	KZ		48	68	KZ	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824230000	https://religionnews.com/2022/08/24/potential-meeting-between-pope-francis-and-patriarch-kirill-canceled/
1060050239	20220824	202208	2022	2022.6411	KAZ	KAZAKHSTAN	KAZ								ISR	JERUSALEM	ISR								1	046	046	04	1	7.0	2	1	2	-4.46735395189003	1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220824230000	https://religionnews.com/2022/08/24/potential-meeting-between-pope-francis-and-patriarch-kirill-canceled/
1060050240	20220824	202208	2022	2022.6411	KAZ	KAZAKHSTAN	KAZ								REL	ARCHBISHOP									0	040	040	04	1	1.0	2	1	2	-4.46735395189003	1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220824230000	https://religionnews.com/2022/08/24/potential-meeting-between-pope-francis-and-patriarch-kirill-canceled/
1060050241	20220824	202208	2022	2022.6411	KEN	KENYA	KEN								ETH	ETHIOPIA	ETH								1	190	190	19	4	-10.0	2	1	2	-4.93506493506493	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220824230000	https://www.cp24.com/world/large-scale-fighting-shatters-lull-in-ethiopia-s-tigray-1.6040747
1060050242	20220824	202208	2022	2022.6411	KEN	NAIROBI	KEN								GOV	AUTHORITIES						GOV			1	190	190	19	4	-10.0	3	1	3	-4.93506493506493	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220824230000	https://www.cp24.com/world/large-scale-fighting-shatters-lull-in-ethiopia-s-tigray-1.6040747
1060050243	20220824	202208	2022	2022.6411	KENGOV	KENIA	KEN					GOV			GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	8	1	8	-0.60240963855422	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220824230000	http://www.newsdzezimbabwe.co.uk/2022/08/confront-us-ed-challenge-private-sector.html
1060050244	20220824	202208	2022	2022.6411	LAB	EMPLOYEE						LAB													0	020	020	02	1	3.0	10	1	10	0.59594755661502	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220824230000	https://www.emissourian.com/local_news/washington-council-debates-proposal-to-give-staff-8-pay-hike/article_d3ffc33e-23d6-11ed-8416-67588455e8b1.html
1060050245	20220824	202208	2022	2022.6411	LAB	EMPLOYEE						LAB													1	030	030	03	1	4.0	5	1	5	5.37190082644629	3	Lordsburg, New Mexico, United States	US	USNM	NM023	32.3504	-108.709	891335	0								3	Lordsburg, New Mexico, United States	US	USNM	NM023	32.3504	-108.709	891335	20220824230000	https://rrobserver.com/amtrak-looks-to-fill-4000-openings/
1060050246	20220824	202208	2022	2022.6411	LAB	EMPLOYEE						LAB													0	070	070	07	2	7.0	10	1	10	-4.42930153321976	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220824230000	https://www.plansponsor.com/plaintiffs-claim-ame-church-plan-subject-erisa/
1060050247	20220824	202208	2022	2022.6411	LAB	EMPLOYEE						LAB													0	083	083	08	2	5.0	5	1	5	-3.52941176470588	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824230000	https://www.wicz.com/story/47156877/carolyn-maloneys-loss-sets-off-democratic-scramble-for-key-committee-post
1060050248	20220824	202208	2022	2022.6411	LAB	WORKER						LAB													0	160	160	16	4	-4.0	5	1	5	-8.974358974359	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220824230000	https://www.sfgate.com/news/article/Judge-nixes-500K-punitive-award-against-17396224.php
1060050249	20220824	202208	2022	2022.6411	LAB	WORKER						LAB			BUS	COMPANY						BUS			0	070	070	07	2	7.0	10	1	10	-4.66321243523316	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824230000	https://www.prnewswire.com:443/news-releases/final-briefs-filed-in-lawsuit-against-insurance-commissioner-lara--department-of-insurance-over-pay-to-play-records-says-consumer-watchdog-301612032.html
1060050250	20220824	202208	2022	2022.6411	LAB	WORKER						LAB			GOV	CHIEF MINISTER						GOV			0	080	080	08	2	5.0	5	1	5	2.2	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824230000	https://www.telegraphindia.com/india/congress-insists-on-rahul-gandhi-as-president/cid/1882229
1060050251	20220824	202208	2022	2022.6411	LAB	EMPLOYEE						LAB			GOV	ADMINISTRATION						GOV			0	190	190	19	4	-10.0	3	1	3	-3.52941176470588	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824230000	https://www.wicz.com/story/47156877/carolyn-maloneys-loss-sets-off-democratic-scramble-for-key-committee-post
1060050252	20220824	202208	2022	2022.6411	LAB	EMPLOYEE						LAB			USAGOV	UNITED STATES	USA					GOV			0	190	190	19	4	-10.0	2	1	2	-3.52941176470588	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824230000	https://www.wicz.com/story/47156877/carolyn-maloneys-loss-sets-off-democratic-scramble-for-key-committee-post
1060050253	20220824	202208	2022	2022.6411	LBN	TYRE	LBN																		1	060	060	06	2	6.0	3	1	3	-1.21654501216545	4	Tsholotsho, Matabeleland North, Zimbabwe	ZI	ZI06	6322	-19.7556	27.7651	-2322772	0								4	Tsholotsho, Matabeleland North, Zimbabwe	ZI	ZI06	6322	-19.7556	27.7651	-2322772	20220824230000	http://www.newsdzezimbabwe.co.uk/2022/08/mps-demand-chauffeurs.html
1060050254	20220824	202208	2022	2022.6411	LBN	LEBANON	LBN																		1	073	073	07	2	7.4	5	1	5	-3.44827586206896	1	Lebanon	LE	LE		33.833333	35.833333	LE	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	20220824230000	https://www.aa.com.tr/en/middle-east/turkiye-sends-4th-humanitarian-aid-ship-to-lebanon/2668713
1060050255	20220824	202208	2022	2022.6411	LBN	TYRE	LBN								ZWE	ZIMBABWE	ZWE								1	060	060	06	2	6.0	1	1	1	-1.21654501216545	4	Tsholotsho, Matabeleland North, Zimbabwe	ZI	ZI06	6322	-19.7556	27.7651	-2322772	4	Tsholotsho, Matabeleland North, Zimbabwe	ZI	ZI06	6322	-19.7556	27.7651	-2322772	4	Tsholotsho, Matabeleland North, Zimbabwe	ZI	ZI06	6322	-19.7556	27.7651	-2322772	20220824230000	http://www.newsdzezimbabwe.co.uk/2022/08/mps-demand-chauffeurs.html
1060050256	20220824	202208	2022	2022.6411	LBN	TYRE	LBN								ZWE	ZIMBABWE	ZWE								1	060	060	06	2	6.0	1	1	1	-1.21654501216545	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220824230000	http://www.newsdzezimbabwe.co.uk/2022/08/mps-demand-chauffeurs.html
1060050257	20220824	202208	2022	2022.6411	LEG	GENERAL ASSEMBLY						LEG													1	010	010	01	1	0.0	10	1	10	1.18203309692671	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824230000	https://www.weku.org/the-commonwealth/2022-08-24/beshear-lawmakers-introduce-eastern-kentucky-flood-relief-package
1060050258	20220824	202208	2022	2022.6411	LEG	LEGISLATOR						LEG													1	046	046	04	1	7.0	5	1	5	0.96618357487922	3	Allentown, Pennsylvania, United States	US	USPA	PA003	40.4276	-79.9939	1202899	0								3	Allentown, Pennsylvania, United States	US	USPA	PA003	40.4276	-79.9939	1202899	20220824230000	https://www.wfmz.com/news/area/lehighvalley/allentown-buses-made-safer-for-the-school-year/article_e30054e0-23f7-11ed-a496-83ebb1cfdfd1.html
1060050259	20220824	202208	2022	2022.6411	LEG	STATE ASSEMBLY						LEG													1	121	121	12	3	-4.0	3	1	3	0.16233766233766	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20220824230000	https://www.recordnet.com/story/opinion/2022/08/24/could-california-save-democrats-us-house-majority/7888928001/
1060050260	20220824	202208	2022	2022.6411	LEG	SENATE						LEG			EDU	STUDENT						EDU			1	056	056	05	1	7.0	3	1	3	-3.87243735763098	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824230000	https://www.buzzfeednews.com/article/elaminabdelmahmoud/biden-student-loan-forgiveness
1060050261	20220824	202208	2022	2022.6411	LEG	LAWMAKER						LEG			EDU	UNIVERSITY						EDU			1	084	084	08	2	7.0	10	1	10	4.46650124069479	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824230000	https://knue.com/guns-up-lumberjacks-texas-tech-is-interested-in-sfa-in-nacogdoches-tx/
1060050262	20220824	202208	2022	2022.6411	LEG	SENATE						LEG			EDU	STUDENT						EDU			1	110	110	11	3	-2.0	3	1	3	-3.87243735763098	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824230000	https://www.buzzfeednews.com/article/elaminabdelmahmoud/biden-student-loan-forgiveness
1060050263	20220824	202208	2022	2022.6411	LEG	LEGISLATURE						LEG			EDUEDU	COLLEGE						EDU	EDU		0	162	162	16	4	-5.6	10	1	10	-0.1194743130227	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220824230000	https://www.djournal.com/news/state-news/how-federal-student-debt-relief-plan-will-affect-mississippians/article_209ab917-a024-5b7e-88f9-b6474a81df45.html
