1060060269	20220825	202208	2022	2022.6438	AGR	FISHER						AGR			ENV	ENVIRONMENTALIST						ENV			1	012	012	01	1	-0.4	15	2	15	-0.722041874522273	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	20220825003000	https://www.thereminder.ca/national-news/concern-for-bc-sockeye-salmon-as-fraser-river-return-estimates-drop-by-millions-5736662
1060060270	20220825	202208	2022	2022.6438	AGR	FISHER						AGR			ENV	ENVIRONMENTALIST						ENV			1	042	042	04	1	1.9	13	2	13	-0.728161976975392	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	20220825003000	https://www.thereminder.ca/national-news/concern-for-bc-sockeye-salmon-as-fraser-river-return-estimates-drop-by-millions-5736662
1060060271	20220825	202208	2022	2022.6438	AGR	FISHER						AGR			ENV	ENVIRONMENTALIST						ENV			1	042	042	04	1	1.9	1	1	1	-0.682261208577	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	20220825003000	https://www.thereminder.ca/national-news/concern-for-bc-sockeye-salmon-as-fraser-river-return-estimates-drop-by-millions-5736662
1060060272	20220825	202208	2022	2022.6438	AGR	FISHER						AGR			ENV	ENVIRONMENTALIST						ENV			1	042	042	04	1	1.9	1	1	1	-0.682261208577	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825003000	https://www.thereminder.ca/national-news/concern-for-bc-sockeye-salmon-as-fraser-river-return-estimates-drop-by-millions-5736662
1060060273	20220825	202208	2022	2022.6438	AGR	FISHER						AGR			GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	17	3	17	-0.659582126105506	4	Cowichan Bay, British Columbia, Canada	CA	CA02	12548	48.7333	-123.617	-563084	4	Cowichan Bay, British Columbia, Canada	CA	CA02	12548	48.7333	-123.617	-563084	4	Cowichan Bay, British Columbia, Canada	CA	CA02	12548	48.7333	-123.617	-563084	20220825003000	https://panow.com/2022/08/24/concern-for-b-c-sockeye-salmon-as-fraser-river-return-estimates-drop-by-millions/
1060060274	20220825	202208	2022	2022.6438	AGR	FISHER						AGR			USA	UNITED STATES	USA								0	111	111	11	3	-2.0	2	1	2	-3.11958405545927	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20220825003000	https://www.celebdirtylaundry.com/2022/the-young-and-the-restless-spoilers-thursday-august-25-recap-kyle-calls-out-dianes-flirting-adam-says-no-to-jabot/
1060060275	20220825	202208	2022	2022.6438	AGR	FISHER						AGR			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-3.11958405545927	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20220825003000	https://www.celebdirtylaundry.com/2022/the-young-and-the-restless-spoilers-thursday-august-25-recap-kyle-calls-out-dianes-flirting-adam-says-no-to-jabot/
1060060276	20220825	202208	2022	2022.6438	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	4	1	4	-0.44117647058824	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20220825003000	https://www.rep-am.com/life-arts/entertainment/2022/08/24/review-three-thousand-years-of-longing-has-more-questions-than-answers/
1060060277	20220825	202208	2022	2022.6438	AUS	QUEENSLAND	AUS																		1	043	043	04	1	2.8	30	1	10	-6.43939393939394	0								0								0								20220825003000	https://www.smartpropertyinvestment.com.au/finance/24021-tax-exempt-landlords-in-for-a-shock-under-qld-s-new-regime
1060060278	20220825	202208	2022	2022.6438	AUS	AUSTRALIA	AUS																		0	043	043	04	1	2.8	10	1	10	2.42290748898678	4	Notting Hill, Victoria, Australia	AS	AS07	5401	-37.9	145.117	-1592355	0								4	Notting Hill, Victoria, Australia	AS	AS07	5401	-37.9	145.117	-1592355	20220825003000	https://www.afr.com/life-and-luxury/food-and-wine/twenty-years-on-there-is-still-more-to-learn-from-ottolenghi-20220719-p5b2tw
1060060279	20220825	202208	2022	2022.6438	AUS	VICTORIA	AUS																		1	043	043	04	1	2.8	10	1	10	-8.27586206896552	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20220825003000	https://www.celebdirtylaundry.com/2022/the-young-and-the-restless-spoilers-friday-august-26-billy-confuses-chelsea-nate-steals-the-show-victoria-fights-back/
1060060280	20220825	202208	2022	2022.6438	AUS	AUSSIE	AUS																		1	111	111	11	3	-2.0	3	1	3	0	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220825003000	https://celebrity.nine.com.au/latest/sylvester-stallone-wife-jennifer-flavin-files-for-divorce/a70af606-a411-4645-b238-85178c1161b9
1060060281	20220825	202208	2022	2022.6438	AUS	AUSSIE	AUS																		1	111	111	11	3	-2.0	4	1	4	0	3	Palm Beach County, Florida, United States	US	USFL	FL099	26.6503	-80.4498	295761	0								3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	20220825003000	https://celebrity.nine.com.au/latest/sylvester-stallone-wife-jennifer-flavin-files-for-divorce/a70af606-a411-4645-b238-85178c1161b9
1060060282	20220825	202208	2022	2022.6438	AUS	VICTORIA	AUS																		1	130	130	13	3	-4.4	3	1	3	-8.27586206896552	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20220825003000	https://www.celebdirtylaundry.com/2022/the-young-and-the-restless-spoilers-friday-august-26-billy-confuses-chelsea-nate-steals-the-show-victoria-fights-back/
1060060283	20220825	202208	2022	2022.6438	AUS	AUSTRALIA	AUS																		1	193	193	19	4	-10.0	8	1	4	0.55762081784387	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20220825003000	https://www.dailymail.co.uk/tvshowbiz/article-11143383/Love-Island-star-Shelby-Mills-shocks-Las-Vegas-bathroom-photo.html
1060060284	20220825	202208	2022	2022.6438	AUS	QUEENSLAND	AUS								COP	PRISON						COP			1	040	040	04	1	1.0	10	1	10	-8.53658536585366	0								0								0								20220825003000	https://www.theage.com.au/national/queensland/tiahleigh-palmer-s-killer-returns-to-jail-from-hospital-20220825-p5bcn8.html
1060060285	20220825	202208	2022	2022.6438	AUS	QUEENSLAND	AUS								COP	PRISON						COP			1	042	042	04	1	1.9	20	1	10	-8.53658536585366	0								0								0								20220825003000	https://www.theage.com.au/national/queensland/tiahleigh-palmer-s-killer-returns-to-jail-from-hospital-20220825-p5bcn8.html
1060060286	20220825	202208	2022	2022.6438	AUS	VICTORIA	AUS								USA	UNITED STATES	USA								1	130	130	13	3	-4.4	2	1	2	-8.27586206896552	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20220825003000	https://www.celebdirtylaundry.com/2022/the-young-and-the-restless-spoilers-friday-august-26-billy-confuses-chelsea-nate-steals-the-show-victoria-fights-back/
1060060287	20220825	202208	2022	2022.6438	BGD	BANGLADESH	BGD																		1	043	043	04	1	2.8	5	1	5	-6.02409638554217	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825003000	https://www.arabnews.com/node/2149706/world
1060060288	20220825	202208	2022	2022.6438	BGD	BANGLADESH	BGD								CHLGOV	MICHELLE BACHELET	CHL					GOV			0	043	043	04	1	2.8	10	1	10	-6.02409638554217	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	20220825003000	https://www.arabnews.com/node/2149706/world
1060060289	20220825	202208	2022	2022.6438	BGD	BANGLADESHI	BGD								MMR	MYANMAR	MMR								1	040	040	04	1	1.0	6	1	6	-6.02409638554217	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825003000	https://www.arabnews.com/node/2149706/world
1060060290	20220825	202208	2022	2022.6438	BGD	BANGLADESH	BGD								REF	REFUGEE						REF			0	090	090	09	2	-2.0	4	1	4	-6.02409638554217	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	20220825003000	https://www.arabnews.com/node/2149706/world
1060060291	20220825	202208	2022	2022.6438	BGD	BANGLADESH	BGD								USA	GREENSBORO	USA								1	020	020	02	1	3.0	4	1	4	1.70357751277683	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825003000	https://www.wfmynews2.com/article/news/local/new-development-coming-to-former-cone-health-womens-hospital-site/83-59728101-6895-4b10-ad16-454ffe0c952a
1060060292	20220825	202208	2022	2022.6438	BHS	BAHAMA	BHS								TUR	TURKEY	TUR								1	020	020	02	1	3.0	8	1	8	2.15827338129496	1	Bahamas, The	BF	BF		24	-76	BF	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20220825003000	https://markets.financialcontent.com/stocks/article/abnewswire-2022-8-25-citizens-of-bahamas-barbados-and-barmuda-now-get-the-turkey-visa-opportunity
1060060293	20220825	202208	2022	2022.6438	BHS	BAHAMIAN	BHS								TUR	TURKEY	TUR								1	026	026	02	1	4.0	8	1	8	2.15827338129496	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20220825003000	https://markets.financialcontent.com/stocks/article/abnewswire-2022-8-25-citizens-of-bahamas-barbados-and-barmuda-now-get-the-turkey-visa-opportunity
1060060294	20220825	202208	2022	2022.6438	BHSCVL	BAHAMIAN	BHS					CVL			TUR	TURKEY	TUR								1	026	026	02	1	4.0	2	1	2	2.15827338129496	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20220825003000	https://markets.financialcontent.com/stocks/article/abnewswire-2022-8-25-citizens-of-bahamas-barbados-and-barmuda-now-get-the-turkey-visa-opportunity
1060060295	20220825	202208	2022	2022.6438	BLR	BELARUSIAN	BLR																		1	110	110	11	3	-2.0	10	1	10	-1.6692546583851	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220825003000	https://www.mandiant.com/resources/blog/unc1151-linked-to-belarus-government
1060060296	20220825	202208	2022	2022.6438	BLR	BELARUSIAN	BLR								IGOWSTNAT	NATO	WST	NAT				IGO			0	051	051	05	1	3.4	4	1	4	-1.6692546583851	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825003000	https://www.mandiant.com/resources/blog/unc1151-linked-to-belarus-government
1060060297	20220825	202208	2022	2022.6438	BLR	BELARUS	BLR								IGOWSTNAT	NATO	WST	NAT				IGO			0	051	051	05	1	3.4	1	1	1	-1.6692546583851	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825003000	https://www.mandiant.com/resources/blog/unc1151-linked-to-belarus-government
1060060298	20220825	202208	2022	2022.6438	BLRGOV	BELARUSIAN	BLR					GOV			BLR	BELARUSIAN	BLR								1	173	173	17	4	-5.0	3	1	3	-1.6692546583851	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220825003000	https://www.mandiant.com/resources/blog/unc1151-linked-to-belarus-government
1060060299	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	010	010	01	1	0.0	10	1	10	0.91047040971168	4	Westport, Isla de la Juventud, Cuba	CU	CU04	14689	21.8306	-83.0147	-1648398	0								4	Westport, Isla de la Juventud, Cuba	CU	CU04	14689	21.8306	-83.0147	-1648398	20220825003000	https://www.wdrb.com/news/business/louisville-business-owners-reaping-rewards-of-pandemic-rebound/article_a211e826-23cb-11ed-95b3-e7928651f881.html
1060060300	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	010	010	01	1	0.0	1	1	1	-0.23041474654378	3	Edgewood, Alabama, United States	US	USAL	AL073	33.4676	-86.8108	117864	0								3	Edgewood, Alabama, United States	US	USAL	AL073	33.4676	-86.8108	117864	20220825003000	https://markets.financialcontent.com/stocks/article/getnews-2022-8-25-a-local-foundation-repair-company-educates-homeowners-on-how-to-spot-the-signs-of-necessary-foundation-crack-repair
1060060301	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	010	010	01	1	0.0	10	1	10	0.99857346647646	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825003000	https://www.jaxdailyrecord.com/article/north-jacksonville-cold-storage-projects-win-city-financial-support
1060060302	20220825	202208	2022	2022.6438	BUS	LEADING BANK						BUS													1	012	012	01	1	-0.4	5	1	5	-11.8959107806691	0								0								0								20220825003000	https://www.itv.com/news/meridian/2022-08-24/man-admits-forcefully-shaking-son-who-later-died-in-heartbreaking-case
1060060303	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	013	013	01	1	0.4	5	1	5	-2.22222222222222	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20220825003000	https://www.newspressnow.com/news/regional_news/central_missouri/callaway-community-hospital-at-risk-of-not-opening-interim-ceo-says/article_fa53a69b-bb94-5447-bf73-958998935359.html
1060060304	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	014	014	01	1	0.0	10	1	10	1.74927113702624	5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	0								5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	20220825003000	https://english.news.cn/20220825/e5334ba2763a40b39b128939b19a33fd/c.html
1060060305	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	2	1	2	-0.23041474654378	3	Edgewood, Alabama, United States	US	USAL	AL073	33.4676	-86.8108	117864	0								3	Edgewood, Alabama, United States	US	USAL	AL073	33.4676	-86.8108	117864	20220825003000	https://markets.financialcontent.com/stocks/article/getnews-2022-8-25-a-local-foundation-repair-company-educates-homeowners-on-how-to-spot-the-signs-of-necessary-foundation-crack-repair
1060060306	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	6	1	6	-0.23041474654378	3	Edgewood, Alabama, United States	US	USAL	AL073	33.4676	-86.8108	117864	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220825003000	https://markets.financialcontent.com/stocks/article/getnews-2022-8-25-a-local-foundation-repair-company-educates-homeowners-on-how-to-spot-the-signs-of-necessary-foundation-crack-repair
1060060307	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	2	1	2	-0.23041474654378	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220825003000	https://markets.financialcontent.com/stocks/article/getnews-2022-8-25-a-local-foundation-repair-company-educates-homeowners-on-how-to-spot-the-signs-of-necessary-foundation-crack-repair
1060060308	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS													1	020	020	02	1	3.0	10	1	10	0.99857346647646	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825003000	https://www.jaxdailyrecord.com/article/north-jacksonville-cold-storage-projects-win-city-financial-support
1060060309	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	10	1	10	0.65359477124183	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20220825003000	https://markets.financialcontent.com/stocks/article/getnews-2022-8-25-the-warwick-roofers-roofing-services-in-warwick-with-lifetime-guarantees
1060060310	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	10	1	10	2.19298245614035	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220825003000	https://www.leighjournal.co.uk/news/20745521.asda-remove-best-dates-250-products-stores-across-uk/
1060060311	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS													1	030	030	03	1	4.0	10	1	10	0.91047040971168	4	Westport, Isla de la Juventud, Cuba	CU	CU04	14689	21.8306	-83.0147	-1648398	0								4	Westport, Isla de la Juventud, Cuba	CU	CU04	14689	21.8306	-83.0147	-1648398	20220825003000	https://www.wdrb.com/news/business/louisville-business-owners-reaping-rewards-of-pandemic-rebound/article_a211e826-23cb-11ed-95b3-e7928651f881.html
1060060312	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS													0	0311	031	03	1	5.2	10	1	10	4.12698412698413	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	0								4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	20220825003000	https://www.thestar.com.my/news/nation/2022/08/25/experts-steer-clear-of-low-value-fdis-strengthen-ddis
1060060313	20220825	202208	2022	2022.6438	BUS	BOSS						BUS													1	033	033	03	1	5.2	10	1	10	0.58651026392962	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220825003000	https://www.itv.com/news/2022-08-24/british-gas-to-donate-10-of-profits-to-help-poorest-pay-energy-bills
