1060108799	20220825	202208	2022	2022.6438	CVL	POPULATION						CVL													0	051	051	05	1	3.4	2	1	2	2.73224043715847	4	Baimuru, Gulf, Papua New Guinea	PP	PP02	18585	-7.49177	144.805	-2185333	0								4	Baimuru, Gulf, Papua New Guinea	PP	PP02	18585	-7.49177	144.805	-2185333	20220825083000	https://pacific.scoop.co.nz/2022/08/youth-day-message-for-1700-plus-youths-to-become-innovative-and-take-part-in-agribusiness/
1060108800	20220825	202208	2022	2022.6438	CVL	POPULATION						CVL													0	051	051	05	1	3.4	8	1	8	2.73224043715847	5	East Sepik, East Sepik, Papua New Guinea	PP	PP11	18585	-4	143.75	-2187876	0								5	East Sepik, East Sepik, Papua New Guinea	PP	PP11	18585	-4	143.75	-2187876	20220825083000	https://pacific.scoop.co.nz/2022/08/youth-day-message-for-1700-plus-youths-to-become-innovative-and-take-part-in-agribusiness/
1060108801	20220825	202208	2022	2022.6438	CVL	CITIZEN						CVL													0	090	090	09	2	-2.0	3	1	3	-1.20274914089347	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20220825083000	https://www.tribuneindia.com/news/nation/no-pegasus-spyware-found-in-29-mobile-phones-examined-by-sc-panel-425233
1060108802	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													1	120	120	12	3	-4.0	10	1	10	2.54237288135594	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825083000	https://www.thecourierexpress.com/news/monday-meeting-get-to-know-michelle-muccio-krise/article_ed4aee9a-180f-11ed-b941-871c876788fa.html
1060108803	20220825	202208	2022	2022.6438	CVL	RESIDENTS						CVL													1	141	141	14	3	-6.5	2	1	2	-17.3913043478261	4	Tongaat, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.5721	31.1168	-1291704	0								4	Tongaat, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.5721	31.1168	-1291704	20220825083000	https://www.enca.com/news/frustrated-resident-protest-over-water
1060108804	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													1	172	172	17	4	-5.0	10	1	10	-4.34227330779055	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220825083000	https://www.houstonchronicle.com/opinion/letters/article/Opinion-Why-are-we-paying-for-Paxton-s-legal-17396175.php
1060108805	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													0	190	190	19	4	-10.0	6	1	3	0.19157088122605	3	Fort Peck Indian Reservation, Montana, United States	US	USMT	MT085	48.3617	-105.538	805884	0								3	Fort Peck Indian Reservation, Montana, United States	US	USMT		48.3617	-105.538	805884	20220825083000	https://www.ksut.org/2022-08-24/one-native-veterans-new-mission-fill-in-the-gaps-of-va-care-on-his-reservation
1060108806	20220825	202208	2022	2022.6438	CVL	CITIZEN						CVL													0	192	192	19	4	-9.5	3	1	3	-1.20274914089347	1	Israel	IS	IS		31.5	34.75	IS	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825083000	https://www.tribuneindia.com/news/nation/no-pegasus-spyware-found-in-29-mobile-phones-examined-by-sc-panel-425233
1060108807	20220825	202208	2022	2022.6438	CVL	VILLAGE						CVL			AFR	AFRICA	AFR								1	042	042	04	1	1.9	8	1	8	-7.07803992740471	4	Mopani, Limpopo, South Africa	SF	SF09	77344	-22.6167	29.8667	-1262547	4	Mopani, Limpopo, South Africa	SF	SF09	77344	-22.6167	29.8667	-1262547	4	Mopani, Limpopo, South Africa	SF	SF09	77344	-22.6167	29.8667	-1262547	20220825083000	https://www.cairnspost.com.au/entertainment/movies/beast-idris-elbas-lion-fight-delivers-on-a-specific-promise/news-story/8d70bac0b4341cc82cdee81b5511c18a?nk=5e4583abb24d4150923577b6af2e415e-1661415473
1060108808	20220825	202208	2022	2022.6438	CVL	PROPERTY OWNER						CVL			GOV	PLANNING COMMISSION						GOV			0	020	020	02	1	3.0	6	1	6	-1.86230248306998	3	Charlestown, Rhode Island, United States	US	USRI	RI009	41.3832	-71.6417	1217684	3	Charlestown, Rhode Island, United States	US	USRI	RI009	41.3832	-71.6417	1217684	3	Charlestown, Rhode Island, United States	US	USRI	RI009	41.3832	-71.6417	1217684	20220825083000	http://www.progressive-charlestown.com/2022/08/monday-conservation-development-hearing.html
1060108809	20220825	202208	2022	2022.6438	CVL	CITIZEN						CVL			GOV	PRESIDENT						GOV			1	050	050	05	1	3.5	10	1	10	-1.34048257372654	0								0								0								20220825083000	https://www.pharostribune.com/news/article_fcdfeb5e-242a-11ed-8493-e7c31bcbd765.html
1060108810	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			GOV	GOVERNMENT						GOV			1	050	050	05	1	3.5	10	1	10	-2.56410256410256	3	Travis County, Texas, United States	US	USTX	TX453	30.3335	-97.8003	1384012	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	20220825083000	https://spectrumlocalnews.com/tx/austin/news/2022/08/24/federal-funds-will-go-toward-preventing-gun-related-domestic-violence-deaths--injuries
1060108811	20220825	202208	2022	2022.6438	CVL	VILLAGE						CVL			ISR	ISRAEL	ISR								1	193	193	19	4	-10.0	4	1	4	-8.55614973262032	4	Burqin, West Bank (general), West Bank	WE	WE00	18314	32.4546	35.2608	-793977	4	Burqin, West Bank (general), West Bank	WE	WE00	18314	32.4546	35.2608	-793977	4	Burqin, West Bank (general), West Bank	WE	WE00	18314	32.4546	35.2608	-793977	20220825083000	https://www.i24news.tv/en/news/israel/defense/1661406693-west-bank-israeli-soldier-lightly-wounded-in-firefight-near-jenin
1060108812	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			JEW	JEWISH				JEW					1	042	042	04	1	1.9	20	1	20	-0.35971223021583	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220825083000	https://www.jwire.com.au/aug-30-730pm-melbourne-where-are-now-and-what-lies-ahead/
1060108813	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL			MED	MEDIA						MED			0	030	030	03	1	4.0	10	1	10	-6.09756097560976	4	Montclair, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.9197	30.9647	-1261989	4	Montclair, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.9197	30.9647	-1261989	4	Montclair, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.9197	30.9647	-1261989	20220825083000	https://www.iol.co.za/dailynews/news/flood-victims-to-return-to-transnet-building-after-being-evicted-d1283127-b950-4506-98df-749cd900ded3
1060108814	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL			MED	MEDIA						MED			0	050	050	05	1	3.5	10	1	10	-6.09756097560976	4	Montclair, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.9197	30.9647	-1261989	4	Montclair, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.9197	30.9647	-1261989	4	Montclair, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.9197	30.9647	-1261989	20220825083000	https://www.iol.co.za/dailynews/news/flood-victims-to-return-to-transnet-building-after-being-evicted-d1283127-b950-4506-98df-749cd900ded3
1060108815	20220825	202208	2022	2022.6438	CVL	VILLAGE						CVL			PSE	WEST BANK	PSE								1	193	193	19	4	-10.0	2	1	2	-8.55614973262032	4	Burqin, West Bank (general), West Bank	WE	WE00	18314	32.4546	35.2608	-793977	4	Burqin, West Bank (general), West Bank	WE	WE00	18314	32.4546	35.2608	-793977	4	Burqin, West Bank (general), West Bank	WE	WE00	18314	32.4546	35.2608	-793977	20220825083000	https://www.i24news.tv/en/news/israel/defense/1661406693-west-bank-israeli-soldier-lightly-wounded-in-firefight-near-jenin
1060108816	20220825	202208	2022	2022.6438	CVL	TOURIST						CVL			SGP	SINGAPORE	SGP								1	042	042	04	1	1.9	4	1	4	-0.21367521367522	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	4	Marina Bay, Singapore (general), Singapore	SN	SN00	18585	1.28389	103.858	30431	20220825083000	https://www.asiaone.com/singapore/woman-says-kuala-lumpur-food-not-cheap-despite-strong-singdollar
1060108817	20220825	202208	2022	2022.6438	CVL	MIGRANT						CVL			USA	NEW YORK	USA								1	020	020	02	1	3.0	1	1	1	-3.79746835443038	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Panama	PM	PM		9	-80	PM	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825083000	https://www.aol.com/news/venezuelan-migrants-faced-dangerous-journey-005400255.html
1060108818	20220825	202208	2022	2022.6438	CVL	MIGRANT						CVL			USA	NEW YORK CITY	USA								1	042	042	04	1	1.9	2	1	2	-5.78512396694215	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825083000	https://buffalonews.com/opinion/letters/letter-texas-governor-acts-as-if-he-is-above-the-law/article_66c0e25a-232f-11ed-a0d0-07d95b275174.html
1060108819	20220825	202208	2022	2022.6438	CVL	VILLAGE						CVL			USA	ILLINOIS	USA								1	071	071	07	2	7.4	2	1	2	2.90909090909091	3	Lick Creek, Illinois, United States	US	USIL	IL181	37.5226	-89.0751	412046	3	Lick Creek, Illinois, United States	US	USIL		37.5226	-89.0751	412046	3	Lick Creek, Illinois, United States	US	USIL		37.5226	-89.0751	412046	20220825083000	https://www.commercial-news.com/news/local_news/danville-sanitary-district-receives-energy-grant/article_47f5cc7c-23ad-11ed-95e3-a37b9ced8d74.html
1060108820	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	1	2	0.19157088122605	3	Fort Peck Indian Reservation, Montana, United States	US	USMT	MT085	48.3617	-105.538	805884	3	Fort Peck Indian Reservation, Montana, United States	US	USMT		48.3617	-105.538	805884	3	Fort Peck Indian Reservation, Montana, United States	US	USMT		48.3617	-105.538	805884	20220825083000	https://www.ksut.org/2022-08-24/one-native-veterans-new-mission-fill-in-the-gaps-of-va-care-on-his-reservation
1060108821	20220825	202208	2022	2022.6438	CVLEDU	COMMUNITY						CVL	EDU												0	042	042	04	1	1.9	4	1	4	0.81833060556465	3	Eastern Washington University, Washington, United States	US	USWA	WA063	47.4899	-117.583	1510700	0								3	Eastern Washington University, Washington, United States	US	USWA		47.4899	-117.583	1510700	20220825083000	https://www.yakimaherald.com/ap/state/a-half-million-wa-residents-could-benefit-from-bidens-student-loan-relief/article_3e96f518-4db8-5ff6-b44a-c90c644f4885.html
1060108822	20220825	202208	2022	2022.6438	CVLEDU	COMMUNITY						CVL	EDU												0	042	042	04	1	1.9	6	1	6	0.81833060556465	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825083000	https://www.yakimaherald.com/ap/state/a-half-million-wa-residents-could-benefit-from-bidens-student-loan-relief/article_3e96f518-4db8-5ff6-b44a-c90c644f4885.html
1060108823	20220825	202208	2022	2022.6438	CVLHLH	COMMUNITY						CVL	HLH												0	012	012	01	1	-0.4	10	1	10	2.89855072463768	0								0								0								20220825083000	https://www.gjsentinel.com/news/western_colorado/d51-board-tables-resolution-to-approve-health-care-negotiations/article_a9ea474a-23e5-11ed-915d-c383d78fa25b.html
1060108824	20220825	202208	2022	2022.6438	DEU	GERMAN	DEU																		1	163	163	16	4	-8.0	8	1	8	-3.14523589269195	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20220825083000	https://www.jwire.com.au/singling-out-jewish-businesses-in-the-name-of-palestine/
1060108825	20220825	202208	2022	2022.6438	DEU	GERMAN	DEU								DEUGOV	GERMANY	DEU					GOV			0	120	120	12	3	-4.0	2	1	2	-5.02450980392157	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	20220825083000	https://www.bnnbloomberg.ca/ukraine-latest-russia-slammed-for-deadly-railway-station-attack-1.1810211
1060108826	20220825	202208	2022	2022.6438	DEU	GERMAN	DEU								DEUGOV	GERMANY	DEU					GOV			0	120	120	12	3	-4.0	2	1	2	-5.02450980392157	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825083000	https://www.bnnbloomberg.ca/ukraine-latest-russia-slammed-for-deadly-railway-station-attack-1.1810211
1060108827	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								EDU	STUDENT						EDU			1	071	071	07	2	7.4	1	1	1	0.81833060556465	3	Washington State University, Washington, United States	US	USWA	WA075	46.731	-117.158	1509312	3	Washington State University, Washington, United States	US	USWA		46.731	-117.158	1509312	3	Washington State University, Washington, United States	US	USWA		46.731	-117.158	1509312	20220825083000	https://www.yakimaherald.com/ap/state/a-half-million-wa-residents-could-benefit-from-bidens-student-loan-relief/article_3e96f518-4db8-5ff6-b44a-c90c644f4885.html
1060108828	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								EDU	STUDENT						EDU			1	071	071	07	2	7.4	2	1	2	0.81833060556465	1	Japan	JA	JA		36	138	JA	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	1	Japan	JA	JA		36	138	JA	20220825083000	https://www.yakimaherald.com/ap/state/a-half-million-wa-residents-could-benefit-from-bidens-student-loan-relief/article_3e96f518-4db8-5ff6-b44a-c90c644f4885.html
1060108829	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								ESP	SPANISH	ESP								1	042	042	04	1	1.9	2	1	2	0.63157894736842	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825083000	https://www.tomsguide.com/how-to/how-to-translate-text-on-android-phone
1060108830	20220825	202208	2022	2022.6438	DJI	DJIBOUTI	DJI								DJIEDU	DJIBOUTI	DJI					EDU			1	042	042	04	1	1.9	10	1	10	3.96039603960396	1	Djibouti	DJ	DJ		11.5	42.5	DJ	1	Djibouti	DJ	DJ		11.5	42.5	DJ	1	Djibouti	DJ	DJ		11.5	42.5	DJ	20220825083000	http://english.chinamil.com.cn/view/2022-08/23/content_10180465.htm
1060108831	20220825	202208	2022	2022.6438	DJIEDU	DJIBOUTI	DJI					EDU			DJI	DJIBOUTI	DJI								1	043	043	04	1	2.8	10	1	10	3.96039603960396	1	Djibouti	DJ	DJ		11.5	42.5	DJ	1	Djibouti	DJ	DJ		11.5	42.5	DJ	1	Djibouti	DJ	DJ		11.5	42.5	DJ	20220825083000	http://english.chinamil.com.cn/view/2022-08/23/content_10180465.htm
1060108832	20220825	202208	2022	2022.6438	DZA	ALGERIA	DZA																		1	020	020	02	1	3.0	10	1	10	2.07612456747405	1	Algeria	AG	AG		28	3	AG	0								1	Algeria	AG	AG		28	3	AG	20220825083000	https://www.i24news.tv/en/news/middle-east/north-africa/1661402381-france-s-macron-looks-to-future-on-algerian-trip
1060108833	20220825	202208	2022	2022.6438	DZA	ALGERIA	DZA								FRA	FRENCH	FRA								0	010	010	01	1	0.0	2	1	2	2.07612456747405	1	Algeria	AG	AG		28	3	AG	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220825083000	https://www.i24news.tv/en/news/middle-east/north-africa/1661402381-france-s-macron-looks-to-future-on-algerian-trip
1060108834	20220825	202208	2022	2022.6438	DZA	ALGERIA	DZA								FRAGOV	FRANCE	FRA					GOV			1	043	043	04	1	2.8	1	1	1	2.07612456747405	1	Algeria	AG	AG		28	3	AG	1	Algeria	AG	AG		28	3	AG	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220825083000	https://www.i24news.tv/en/news/middle-east/north-africa/1661402381-france-s-macron-looks-to-future-on-algerian-trip
1060108835	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													0	030	030	03	1	4.0	10	1	10	0.72916666666667	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825083000	https://www.salemnews.com/news/danvers-super-search-school-safety-updates-discussed-ahead-of-start/article_fdf729da-231c-11ed-b5cc-7f3f9fa84e47.html
1060108836	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU													0	036	036	03	1	4.0	2	1	2	1.39186295503212	5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	0								5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	20220825083000	https://www.in-cumbria.com/news/20278993.new-medical-school-carlisle-aims-fill-cumbrias-gp-gap/
1060108837	20220825	202208	2022	2022.6438	EDU	UNIVERSITY						EDU													1	040	040	04	1	1.0	10	1	10	-0.90293453724605	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220825083000	https://www.iol.co.za/pretoria-news/news/students-at-tuks-protest-against-increase-in-registration-fees-for-2023-2024-8c8702df-2855-44b8-8612-4196f77f015a
1060108838	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													1	042	042	04	1	1.9	4	1	4	6.63129973474801	3	West Essex High School, New Jersey, United States	US	USNJ	NJ013	40.8745	-74.269	2056797	0								3	West Essex High School, New Jersey, United States	US	USNJ		40.8745	-74.269	2056797	20220825083000	https://www.newjerseyhills.com/the_progress/news/fairfield-school-board-candidate-has-a-passion-for-education/article_64cdd10a-982a-5aeb-b4e0-fd32ebb2b4dd.html
1060108839	20220825	202208	2022	2022.6438	EDU	SCHOOL						EDU													1	042	042	04	1	1.9	6	1	6	6.63129973474801	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220825083000	https://www.newjerseyhills.com/the_progress/news/fairfield-school-board-candidate-has-a-passion-for-education/article_64cdd10a-982a-5aeb-b4e0-fd32ebb2b4dd.html
1060108840	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			AFR	AFRICA	AFR								1	141	141	14	3	-6.5	4	1	4	-0.90293453724605	4	Groenkloof, KwaZulu-Natal, South Africa	SF	SF02	77339	-27.4167	30.2833	-1233277	4	Groenkloof, KwaZulu-Natal, South Africa	SF	SF02	77339	-27.4167	30.2833	-1233277	4	Groenkloof, KwaZulu-Natal, South Africa	SF	SF02	77339	-27.4167	30.2833	-1233277	20220825083000	https://www.iol.co.za/pretoria-news/news/students-at-tuks-protest-against-increase-in-registration-fees-for-2023-2024-8c8702df-2855-44b8-8612-4196f77f015a
1060108841	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			AFREDU	AFRICA	AFR					EDU			1	141	141	14	3	-6.5	8	1	8	-0.90293453724605	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220825083000	https://www.iol.co.za/pretoria-news/news/students-at-tuks-protest-against-increase-in-registration-fees-for-2023-2024-8c8702df-2855-44b8-8612-4196f77f015a
1060108842	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			BUS	MANUFACTURER						BUS			1	020	020	02	1	3.0	10	1	10	-5.20833333333333	0								0								0								20220825083000	https://www.krgv.com/news/student-housing-proposed-at-site-of-former-pesticide-manufacturer-in-edinburg
1060108843	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			CVLEDU	COMMUNITY						CVL	EDU		0	036	036	03	1	4.0	4	1	4	0.81833060556465	3	Eastern Washington University, Washington, United States	US	USWA	WA063	47.4899	-117.583	1510700	3	Eastern Washington University, Washington, United States	US	USWA		47.4899	-117.583	1510700	3	Eastern Washington University, Washington, United States	US	USWA		47.4899	-117.583	1510700	20220825083000	https://www.yakimaherald.com/ap/state/a-half-million-wa-residents-could-benefit-from-bidens-student-loan-relief/article_3e96f518-4db8-5ff6-b44a-c90c644f4885.html
1060108844	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			CVLEDU	COMMUNITY						CVL	EDU		0	036	036	03	1	4.0	6	1	6	0.81833060556465	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825083000	https://www.yakimaherald.com/ap/state/a-half-million-wa-residents-could-benefit-from-bidens-student-loan-relief/article_3e96f518-4db8-5ff6-b44a-c90c644f4885.html
1060108845	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	9	1	9	3.12315949185398	5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	20220825083000	https://www.in-cumbria.com/news/20742853.gcse-results-day-free-food-deals-nandos-pizza-express-las-iguanas/
1060108846	20220825	202208	2022	2022.6438	EDU	STUDENT						EDU			GBREDU	UNITED KINGDOM	GBR					EDU			0	036	036	03	1	4.0	4	1	4	1.39186295503212	5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	20220825083000	https://www.in-cumbria.com/news/20278993.new-medical-school-carlisle-aims-fill-cumbrias-gp-gap/
