1059140747	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL													1	114	114	11	3	-2.0	10	1	10	-2.36686390532545	3	Pierce County, Georgia, United States	US	USGA	GA229	31.3502	-82.2165	349086	0								3	Pierce County, Georgia, United States	US	USGA		31.3502	-82.2165	349086	20220818114500	https://www.firstcoastnews.com/article/news/local/out-piercounty-resident-complain-how-train-will-sit-idle-for-hours/77-b7b8bc6f-7941-40b1-873c-d7fd3eab48a9
1059140748	20220818	202208	2022	2022.6247	CVL	RESIDENTS						CVL													1	191	191	19	4	-9.5	10	1	10	-2.36686390532545	3	Pierce County, Georgia, United States	US	USGA	GA229	31.3502	-82.2165	349086	0								3	Pierce County, Georgia, United States	US	USGA		31.3502	-82.2165	349086	20220818114500	https://www.firstcoastnews.com/article/news/local/out-piercounty-resident-complain-how-train-will-sit-idle-for-hours/77-b7b8bc6f-7941-40b1-873c-d7fd3eab48a9
1059140749	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL			BUS	BUSINESS						BUS			0	030	030	03	1	4.0	6	1	6	-1.09612141652613	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20220818114500	https://www.wickedlocal.com/story/regional/massachusetts/2022/08/17/restaurants-look-resurge-they-adapt-post-covid-work-schedules/10117806002/
1059140750	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL			BUS	BUSINESS						BUS			0	030	030	03	1	4.0	4	1	4	-1.09612141652613	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220818114500	https://www.wickedlocal.com/story/regional/massachusetts/2022/08/17/restaurants-look-resurge-they-adapt-post-covid-work-schedules/10117806002/
1059140751	20220818	202208	2022	2022.6247	CVL	CITIZEN						CVL			CRM	CRIMINAL						CRM			0	051	051	05	1	3.4	3	1	3	-5.05263157894736	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220818114500	https://www.iol.co.za/sunday-tribune/news/man-tells-of-failed-bid-to-collar-ramaphosa-2ec54858-6239-4e0b-bcb9-d1daa3434ccb
1059140752	20220818	202208	2022	2022.6247	CVL	POPULATION						CVL			FRA	FRANCE	FRA								1	120	120	12	3	-4.0	2	1	2	-4.4811320754717	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220818114500	https://www.theportugalnews.com/news/2022-08-18/monkeypox-cases-have-risen-by-20-percent/69538
1059140753	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL			GBR	UNITED KINGDOM	GBR								0	023	023	02	1	3.4	2	1	2	-0.22675736961451	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818114500	https://www.mirror.co.uk/3am/celebrity-news/love-islands-tasha-slams-pressure-27772403
1059140754	20220818	202208	2022	2022.6247	CVL	COMMUNITY						CVL			IRL	IRELAND	IRL								1	071	071	07	2	7.4	20	1	10	1.08695652173913	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220818114500	https://www.bbc.co.uk/news/uk-northern-ireland-62588855
1059140755	20220818	202208	2022	2022.6247	CVL	SETTLEMENT						CVL			LAB	WORKER						LAB			0	030	030	03	1	4.0	10	1	10	-0.25974025974026	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818114500	https://www.newsweek.com/chipotle-pay-workers-million-dollars-over-sick-pay-violations-1734735
1059140756	20220818	202208	2022	2022.6247	CVL	POPULATION						CVL			SYR	DAMASCUS	SYR								1	046	046	04	1	7.0	8	1	8	4.48717948717949	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20220818114500	http://sana.sy/en/?p=281090
1059140757	20220818	202208	2022	2022.6247	CVL	CIVILIAN						CVL			UKR	UKRAINIAN	UKR								1	036	036	03	1	4.0	4	1	4	-4.6	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	20220818114500	https://www.aljazeera.com/news/2022/8/18/timeline-week-25-of-russias-war-in-ukraine
1059140758	20220818	202208	2022	2022.6247	CVL	CIVILIAN						CVL			UKRGOV	UKRAINIAN	UKR					GOV			1	036	036	03	1	4.0	6	1	6	-4.6	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	20220818114500	https://www.aljazeera.com/news/2022/8/18/timeline-week-25-of-russias-war-in-ukraine
1059140759	20220818	202208	2022	2022.6247	CVL	VOTER						CVL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-6.63967611336032	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818114500	https://www.americanthinker.com/blog/2022/08/on_trump_and_his_voters_fox_news_host_laura_ingraham_errs.html
1059140760	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								CAN	CANADA	CAN								0	042	042	04	1	1.9	6	1	6	1.26262626262626	1	Cyprus	CY	CY		35	33	CY	1	Canada	CA	CA		60	-96	CA	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140761	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								CAN	CANADA	CAN								0	042	042	04	1	1.9	2	1	2	1.26262626262626	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140762	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								CAN	CANADA	CAN								0	042	042	04	1	1.9	2	1	2	1.26262626262626	1	Iraq	IZ	IZ		33	44	IZ	1	Malta	MT	MT		35.916667	14.433333	MT	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140763	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								GRC	GREECE	GRC								0	042	042	04	1	1.9	6	1	6	1.26262626262626	1	Cyprus	CY	CY		35	33	CY	1	Greece	GR	GR		39	22	GR	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140764	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								GRC	GREECE	GRC								0	042	042	04	1	1.9	2	1	2	1.26262626262626	1	Iraq	IZ	IZ		33	44	IZ	1	Cyprus	CY	CY		35	33	CY	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140765	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								GRC	GREECE	GRC								0	042	042	04	1	1.9	2	1	2	1.26262626262626	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140766	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								HUN	HUNGARY	HUN								0	042	042	04	1	1.9	6	1	6	1.26262626262626	1	Cyprus	CY	CY		35	33	CY	1	Hungary	HU	HU		47	20	HU	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140767	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								HUN	HUNGARY	HUN								0	042	042	04	1	1.9	2	1	2	1.26262626262626	1	Iraq	IZ	IZ		33	44	IZ	1	Hungary	HU	HU		47	20	HU	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140768	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								HUN	HUNGARY	HUN								0	042	042	04	1	1.9	2	1	2	1.26262626262626	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140769	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								IRQ	IRAQ	IRQ								0	042	042	04	1	1.9	6	1	6	1.26262626262626	1	Cyprus	CY	CY		35	33	CY	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140770	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								IRQ	IRAQ	IRQ								0	042	042	04	1	1.9	4	1	4	1.26262626262626	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140771	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								MLT	MALTA	MLT								0	042	042	04	1	1.9	6	1	6	1.26262626262626	1	Cyprus	CY	CY		35	33	CY	1	Malta	MT	MT		35.916667	14.433333	MT	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140772	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								MLT	MALTA	MLT								0	042	042	04	1	1.9	2	1	2	1.26262626262626	1	Iraq	IZ	IZ		33	44	IZ	1	Hungary	HU	HU		47	20	HU	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140773	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								MLT	MALTA	MLT								0	042	042	04	1	1.9	2	1	2	1.26262626262626	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140774	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								SVK	SLOVAKIA	SVK								0	042	042	04	1	1.9	6	1	6	1.26262626262626	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140775	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								SVK	SLOVAKIA	SVK								0	042	042	04	1	1.9	2	1	2	1.26262626262626	1	Iraq	IZ	IZ		33	44	IZ	1	Cyprus	CY	CY		35	33	CY	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140776	20220818	202208	2022	2022.6247	CYP	CYPRUS	CYP								SVK	SLOVAKIA	SVK								0	042	042	04	1	1.9	2	1	2	1.26262626262626	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220818114500	http://www.msn.com/en-us/travel/news/how-does-the-pope-fly/ar-AA10Njf4
1059140777	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU																		1	036	036	03	1	4.0	2	1	2	1.06007067137809	1	Germany	GM	GM		51.5	10.5	GM	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20220818114500	https://www.ok.co.uk/royal/prince-harry-meghan-markle-to-27769357
1059140778	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								AUT	AUSTRIA	AUT								1	190	190	19	4	-10.0	2	1	2	-4.68085106382978	4	Gironde, Aquitaine, France	FR	FR97	16243	44.584	-0.089244	-1429418	1	Germany	GM	GM		51.5	10.5	GM	1	Romania	RO	RO		46	25	RO	20220818114500	https://english.ahram.org.eg/News/473175.aspx
1059140779	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								AUT	AUSTRIA	AUT								1	190	190	19	4	-10.0	6	1	6	-4.68085106382978	1	Germany	GM	GM		51.5	10.5	GM	1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20220818114500	https://english.ahram.org.eg/News/473175.aspx
1059140780	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								AUT	AUSTRIA	AUT								1	190	190	19	4	-10.0	2	1	2	-4.68085106382978	1	Germany	GM	GM		51.5	10.5	GM	1	Poland	PL	PL		52	20	PL	1	Austria	AU	AU		47.333333	13.333333	AU	20220818114500	https://english.ahram.org.eg/News/473175.aspx
1059140781	20220818	202208	2022	2022.6247	DEU	GERMAN	DEU								DEUGOV	GERMANY	DEU					GOV			1	120	120	12	3	-4.0	4	1	4	-3.92156862745099	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220818114500	https://www.fxstreet.com/news/germanys-scholz-planning-to-lower-sales-tax-on-gas-to-7-202208181057
1059140782	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								POL	POLAND	POL								1	190	190	19	4	-10.0	2	1	2	-4.68085106382978	4	Gironde, Aquitaine, France	FR	FR97	16243	44.584	-0.089244	-1429418	4	Gironde, Aquitaine, France	FR	FR97	16243	44.584	-0.089244	-1429418	1	Romania	RO	RO		46	25	RO	20220818114500	https://english.ahram.org.eg/News/473175.aspx
1059140783	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								POL	POLAND	POL								1	190	190	19	4	-10.0	6	1	6	-4.68085106382978	1	Germany	GM	GM		51.5	10.5	GM	1	Poland	PL	PL		52	20	PL	1	Austria	AU	AU		47.333333	13.333333	AU	20220818114500	https://english.ahram.org.eg/News/473175.aspx
1059140784	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								POL	POLAND	POL								1	190	190	19	4	-10.0	2	1	2	-4.68085106382978	1	Germany	GM	GM		51.5	10.5	GM	1	Romania	RO	RO		46	25	RO	1	Austria	AU	AU		47.333333	13.333333	AU	20220818114500	https://english.ahram.org.eg/News/473175.aspx
1059140785	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								ROU	ROMANIA									1	190	190	19	4	-10.0	2	1	2	-4.68085106382978	4	Gironde, Aquitaine, France	FR	FR97	16243	44.584	-0.089244	-1429418	4	Gironde, Aquitaine, France	FR	FR97	16243	44.584	-0.089244	-1429418	1	Romania	RO	RO		46	25	RO	20220818114500	https://english.ahram.org.eg/News/473175.aspx
1059140786	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								ROU	ROMANIA									1	190	190	19	4	-10.0	2	1	2	-4.68085106382978	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Austria	AU	AU		47.333333	13.333333	AU	20220818114500	https://english.ahram.org.eg/News/473175.aspx
1059140787	20220818	202208	2022	2022.6247	DEU	GERMANY	DEU								ROU	ROMANIA									1	190	190	19	4	-10.0	6	1	6	-4.68085106382978	1	Germany	GM	GM		51.5	10.5	GM	1	Romania	RO	RO		46	25	RO	1	Austria	AU	AU		47.333333	13.333333	AU	20220818114500	https://english.ahram.org.eg/News/473175.aspx
1059140788	20220818	202208	2022	2022.6247	DEUGOV	GERMAN	DEU					GOV													1	120	120	12	3	-4.0	6	1	6	-3.92156862745099	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20220818114500	https://www.fxstreet.com/news/germanys-scholz-planning-to-lower-sales-tax-on-gas-to-7-202208181057
1059140789	20220818	202208	2022	2022.6247	DNK	DENMARK	DNK																		1	012	012	01	1	-0.4	2	1	2	-4.4811320754717	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20220818114500	https://www.theportugalnews.com/news/2022-08-18/monkeypox-cases-have-risen-by-20-percent/69538
1059140790	20220818	202208	2022	2022.6247	DOM	DOMINICAN REPUBLIC	DOM								COL	COLOMBIA	COL								1	050	050	05	1	3.5	8	1	8	0.86716594402838	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Colombia	CO	CO		4	-72	CO	1	Cape Verde	CV	CV		16	-24	CV	20220818114500	https://www.lexology.com/library/detail.aspx?g=f41fdce2-34c0-4bd2-be24-dbc62ab48629
1059140791	20220818	202208	2022	2022.6247	DOM	DOMINICAN REPUBLIC	DOM								COL	COLOMBIA	COL								1	050	050	05	1	3.5	2	1	2	0.86716594402838	1	Ecuador	EC	EC		-2	-77.5	EC	1	Colombia	CO	CO		4	-72	CO	1	Ukraine	UP	UP		49	32	UP	20220818114500	https://www.lexology.com/library/detail.aspx?g=f41fdce2-34c0-4bd2-be24-dbc62ab48629
1059140792	20220818	202208	2022	2022.6247	DOM	DOMINICAN REPUBLIC	DOM								ECU	ECUADOR	ECU								1	050	050	05	1	3.5	8	1	8	0.86716594402838	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Ecuador	EC	EC		-2	-77.5	EC	1	Cape Verde	CV	CV		16	-24	CV	20220818114500	https://www.lexology.com/library/detail.aspx?g=f41fdce2-34c0-4bd2-be24-dbc62ab48629
1059140793	20220818	202208	2022	2022.6247	DOM	DOMINICAN REPUBLIC	DOM								ECU	ECUADOR	ECU								1	050	050	05	1	3.5	2	1	2	0.86716594402838	1	Ecuador	EC	EC		-2	-77.5	EC	1	Colombia	CO	CO		4	-72	CO	1	Ukraine	UP	UP		49	32	UP	20220818114500	https://www.lexology.com/library/detail.aspx?g=f41fdce2-34c0-4bd2-be24-dbc62ab48629
1059140794	20220818	202208	2022	2022.6247	DOM	DOMINICAN REPUBLIC	DOM								MAR	MOROCCO	MAR								1	050	050	05	1	3.5	8	1	8	0.86716594402838	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Morocco	MO	MO		32	-5	MO	1	Cape Verde	CV	CV		16	-24	CV	20220818114500	https://www.lexology.com/library/detail.aspx?g=f41fdce2-34c0-4bd2-be24-dbc62ab48629
1059140795	20220818	202208	2022	2022.6247	DOM	DOMINICAN REPUBLIC	DOM								MAR	MOROCCO	MAR								1	050	050	05	1	3.5	2	1	2	0.86716594402838	1	Ecuador	EC	EC		-2	-77.5	EC	1	Mauritania	MR	MR		20	-12	MR	1	Ukraine	UP	UP		49	32	UP	20220818114500	https://www.lexology.com/library/detail.aspx?g=f41fdce2-34c0-4bd2-be24-dbc62ab48629
1059140796	20220818	202208	2022	2022.6247	DOM	DOMINICAN REPUBLIC	DOM								MRT	MAURITANIA	MRT								1	050	050	05	1	3.5	8	1	8	0.86716594402838	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Mauritania	MR	MR		20	-12	MR	1	Cape Verde	CV	CV		16	-24	CV	20220818114500	https://www.lexology.com/library/detail.aspx?g=f41fdce2-34c0-4bd2-be24-dbc62ab48629
1059140797	20220818	202208	2022	2022.6247	DOM	DOMINICAN REPUBLIC	DOM								MRT	MAURITANIA	MRT								1	050	050	05	1	3.5	2	1	2	0.86716594402838	1	Ecuador	EC	EC		-2	-77.5	EC	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Ukraine	UP	UP		49	32	UP	20220818114500	https://www.lexology.com/library/detail.aspx?g=f41fdce2-34c0-4bd2-be24-dbc62ab48629
1059140798	20220818	202208	2022	2022.6247	DOM	DOMINICAN REPUBLIC	DOM								UKR	UKRAINE	UKR								1	050	050	05	1	3.5	8	1	8	0.86716594402838	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Ukraine	UP	UP		49	32	UP	1	Cape Verde	CV	CV		16	-24	CV	20220818114500	https://www.lexology.com/library/detail.aspx?g=f41fdce2-34c0-4bd2-be24-dbc62ab48629
1059140799	20220818	202208	2022	2022.6247	DOM	DOMINICAN REPUBLIC	DOM								UKR	UKRAINE	UKR								1	050	050	05	1	3.5	2	1	2	0.86716594402838	1	Ecuador	EC	EC		-2	-77.5	EC	1	Morocco	MO	MO		32	-5	MO	1	Ukraine	UP	UP		49	32	UP	20220818114500	https://www.lexology.com/library/detail.aspx?g=f41fdce2-34c0-4bd2-be24-dbc62ab48629
1059140800	20220818	202208	2022	2022.6247	DOMGOV	DOMINICAN	DOM					GOV			DMAGOV	ROOSEVELT SKERRIT	DMA					GOV			0	051	051	05	1	3.4	5	1	5	-2.55591054313099	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20220818114500	https://thenassauguardian.com/caribbean-leaders-finalize-positions-ahead-of-cop27/
1059140801	20220818	202208	2022	2022.6247	DZA	ALGIERS	DZA																		0	112	112	11	3	-2.0	7	1	7	-8.35266821345708	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	0								4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20220818114500	https://www.aljazeera.com/news/2022/8/18/dead-in-wildfires-across-algeria
1059140802	20220818	202208	2022	2022.6247	DZA	ALGIERS	DZA																		0	112	112	11	3	-2.0	1	1	1	-8.35266821345708	1	Turkey	TU	TU		39.059012	34.911546	TU	0								4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20220818114500	https://www.aljazeera.com/news/2022/8/18/dead-in-wildfires-across-algeria
1059140803	20220818	202208	2022	2022.6247	DZA	ALGERIA	DZA								GOV	GOVERNMENT						GOV			1	114	114	11	3	-2.0	10	1	10	-8.35266821345708	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20220818114500	https://www.aljazeera.com/news/2022/8/18/dead-in-wildfires-across-algeria
1059140804	20220818	202208	2022	2022.6247	DZA	ALGERIA	DZA								MED	TELEVISION						MED			1	013	013	01	1	0.4	2	1	2	-8.35266821345708	4	El Tarf, El Tarf, Algeria	AG	AG44	38246	36.7672	8.31377	-468561	4	El Tarf, El Tarf, Algeria	AG	AG44	38246	36.7672	8.31377	-468561	4	El Tarf, El Tarf, Algeria	AG	AG44	38246	36.7672	8.31377	-468561	20220818114500	https://www.aljazeera.com/news/2022/8/18/dead-in-wildfires-across-algeria
